"Sheet Type","Opus ID","Client Name",Status,"Billing Modality KPI","Service Type Billing","License Billing","BTRC Letter","Security Coverage","Payment Plan","Other Upstream","S&M KAM","Team Name","Collection KAM","Collection Supervisor","NTTN Billing KAM","IIG/ITC Billing KAM","NTTN Billing Commencement Date","IIG/ITC Billing Commencement Date","Agreement Status","BTRC License Discontinuation Date",Legal,"Service Discontinuation Date"
Live,112317061,"Startrek Telecom Ltd.",Active,Post-paid,"NTTN, ITC",IIG,,1,,Yes,"Syed Shihab Rahman","Team Abid",Mithun,"CS Mithun",Tanim,Jubayar,2014-02-01,2014-08-15,Done,2027-04-11,No,
Live,012209441,"STC Network",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,0.95513720545956426,,No,"K.M. Mazharul Islam","Team Mosabbir",Shohag,"CS Mithun",Waly,Mahbub,2022-07-05,2022-07-05,Done,2027-04-20,No,
Live,012209342,"Sunamganj Broadband Communication",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,0.78117371350454057,,Yes,"Jibeshwar Purakayastha","Team Talha",Hasan,"CS Shehave",Nayeemur,Aftab,,2026-04-02,,,No,
Live,012207067,"Suncity Pathfinder",Active,Post-paid,"NTTN, IIG",District,,1,,No,"Md. Shahinur Islam Saju","Team Mosabbir",Anik,"CS Tarikul",Tanim,Monira,2022-01-09,2022-01-09,Done,2026-11-03,No,
Live,012003438,"Sunlit Network",Active,Pre+Post-paid,"NTTN, IIG",Divisional,,1,,Yes,"Md. Shamrat Shahriar","Team Ryhan",Khairul,"CS Tarikul",Ejaz,Mahbub,2018-08-02,2018-07-31,Done,2027-02-24,No,
Live,012210677,"Super Fast Connectivity",Active,Pre-paid,IIG,"Thana - ISP",,1,,Yes,"Md. Fazle Rabbi","Team Sujon",Khairul,"CS Tarikul",N/A,Monira,,2023-10-24,Done,2024-09-08,No,
Live,012204513,"Super Net",Active,Post-paid,"NTTN, IIG",Divisional,1st,1,,No,"Toukir Azam Chowdhury","Team Sujon",Anik,"CS Tarikul",Tanim,Monira,2019-06-30,2019-06-30,Done,2023-12-11,No,
Live,012106992,"Sustainable Development Networking Foundation (SDNF)",Active,Pre-paid,"NTTN, IIG",Nationwide,,1,,Yes,"Tabassom Tamanna Haque","Team Abid",Ehsanul,"CS Mithun",Ejaz,Tawhid,2022-09-15,2024-03-02,Done,2013-02-05,No,
Live,012103355,"Swapno Network Ltd.",Active,Post-paid,"NTTN, IIG",Divisional,1st,0.27534074092685601,Yes,No,"Jibeshwar Purakayastha","Team Talha",Shareef,"CS Tarikul",Tanim,Aftab,2018-03-26,2018-03-26,Done,2023-01-20,No,
Live,012103396,"Sylhet Communication Systems Ltd.",Active,Pre-paid,"NTTN, IIG",Divisional,2nd,1,,Yes,"Jibeshwar Purakayastha","Team Talha",Hasan,"CS Shehave",Ejaz,Tawhid,2019-01-10,2021-10-09,Done,2022-06-09,No,
Live,012106940,"Sync IT Bangladesh",Active,Pre-paid,"NTTN, IIG","Category - B",,1,,Yes,"Jibeshwar Purakayastha","Team Talha",Sarwar,"CS Azim",Waly,Mahbub,,2021-12-01,Done,2023-04-02,No,
Live,012204665,"Sync Online",Active,Pre-paid,"NTTN, IIG","Category - C",,1,,No,"Md. Fahim Ahmed","Team Ryhan",Hasan,"CS Shehave",Waly,Monira,2021-06-05,2021-06-05,Done,2024-01-19,No,
Live,052103093,"Synesis IT Ltd.",Active,Post-paid,NTTN,"Call Center",,0.8764044943820225,,Yes,"Md.Israfil Khan","Team Israfil",Hasan,"CS Shehave",Tanim,N/A,2017-12-01,,WIP,,No,
Live,012312809,"Sysland Speed Online Network",Active,Pre-paid,"NTTN, IIG","Category - A",,1,,Yes,"Tabassom Tamanna Haque","Team Abid",Ehsanul,"CS Mithun",Ejaz,Mahbub,2022-12-02,2022-12-02,Done,2023-03-04,No,
Live,012418213,"T Dot Net",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Fahim Ahmed","Team Ryhan",Hasnat,"CS Azim",Ejaz,Monira,,2024-05-08,Done,2028-01-31,No,
Live,012204594,"T Network",Active,Post-paid,"NTTN, IIG","Category - C",,1,,Yes,"Md. Shamrat Shahriar","Team Ryhan",Asif,"CS Shehave",Waly,Mahbub,2021-04-28,2021-04-28,Done,2023-07-15,No,
Live,012107182,"T.S Communication",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Wahiduzzaman Shanto","Team Ryhan",Hasnat,"CS Azim",Ejaz,Monira,,2025-08-27,WIP,2028-05-15,No,
Live,012312982,"Taherpur Online",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Sohel Rana","Team Jahirul",Asif,"CS Shehave",Waly,Mahbub,2023-04-05,2023-04-05,Done,2026-10-30,No,
Live,012203081,"Tahoe Communications Limited",Active,Post-paid,"NTTN, IIG",Nationwide,,1,,Yes,"Md Mohsin Sujon","Team Sujon",Shareef,"CS Tarikul",Waly,Tawhid,2017-03-27,2019-11-17,Done,2023-11-21,No,
Live,012518331,"Tajri Communication",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,Yes,"Md. Sohel Rana","Team Jahirul",Mehedi,"CS Azim",Ejaz,Mahbub,,2025-06-05,Done,2023-12-25,No,
Live,012204860,"Talha Cafe",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,1,,No,"S.M. Tanvir Rahman","Team Jahirul",Hasan,"CS Shehave",Nayeemur,Mahbub,2025-03-19,2025-03-19,Done,2024-04-14,No,
Live,012209464,"Talora Online",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"S.M. Tanvir Rahman","Team Jahirul",Hasan,"CS Shehave",Waly,Mahbub,2022-08-01,2022-08-01,Done,2027-06-21,No,
Live,012209524,"Taltali Broadband Network",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"K.M. Mazharul Islam","Team Mosabbir",Ehsanul,"CS Mithun",Waly,Tawhid,2022-09-15,2022-09-15,Done,2027-05-11,No,
Live,012312956,"Tani Enterprise",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,1,,No,"Rubaiyat Rahman","Team Jahirul",Asif,"CS Shehave",Waly,Monira,,2025-02-01,Done,2027-06-21,No,
Live,012312877,"Taqwa IT",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,Yes,"Md.Israfil Khan","Team Israfil",Asif,"CS Shehave",Waly,Tawhid,2024-06-09,2024-06-09,Done,2027-02-21,No,
Live,012211698,"TBN BD Ltd",Active,Pre-paid,"NTTN, IIG",District,,1,,No,"Sadia Nowshin Farin","Team Talha",Mehedi,"CS Azim",Ejaz,Tawhid,2024-10-08,2023-01-30,Done,2027-06-07,No,
Live,012518334,"Tech City Communications",Active,Pre-paid,NTTN,District,,1,,Yes,"Md.Mominul Islam","Team Fahad",Asif,"CS Shehave",Ejaz,N/A,,,0,,No,
Live,012312805,"Telecable Bangladesh",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,0.95427040778837335,,Yes,"Md. Wahiduzzaman Shanto","Team Ryhan",Shareef,"CS Tarikul",Waly,Aftab,2024-11-01,2024-11-01,Done,2024-09-02,No,
Live,042003223,"Teleplus Newyork Limited",Active,Post-paid,NTTN,ICX,,1,,No,"MD. Abu  Sayeed","Team Mitul",Shohag,"CS Mithun",Nayeemur,N/A,2013-04-25,,Done,2027-04-11,No,
Live,012209479,"Telewire Communications",Active,Pre-paid,"NTTN, IIG",District,,0.6057285566790811,,Yes,"Mushfek Arefin","Team Mosabbir",Khairul,"CS Tarikul",Ejaz,Mahbub,,2025-07-28,WIP,2027-06-15,No,
Live,012003185,"Telnet Communication Limited",Active,Post-paid,"NTTN, IIG",Nationwide,1st,0.63214499439498106,,Yes,"Md. Mostafizur Rahman","Team Fahad",Hasnat,"CS Azim",Tanim,Monira,2011-06-18,2022-09-28,Done,2027-02-27,No,
Live,012209630,Tetrasoft,Active,Pre-paid,NTTN,District,,1,,Yes,"Asif Ahamed Dipu","Team Ryhan",Shehave,"CS Shehave",Nayeemur,N/A,,,,,No,
Live,011904518,"The Matrix Technology",Active,Post-paid,"NTTN, IIG",Divisional,,1,,Yes,"Ryhanul Islam Khan","Team Ryhan",Shareef,"CS Tarikul",Tanim,Monira,2023-09-30,2023-10-08,Done,2023-04-29,No,
Live,012212871,"The Net",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"Jahirul Islam","Team Jahirul",Asif,"CS Shehave",Waly,Monira,2023-09-01,2023-09-01,Done,2024-01-16,No,
Live,012209629,"The Net Heads",Active,Pre-paid,NTTN,District,,1,,Yes,"Asif Ahamed Dipu","Team Ryhan",Asif,"CS Shehave",Nayeemur,N/A,,,WIP,2027-01-29,No,
Live,012206947,"The Potato",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,0.99569635144496693,,Yes,"Partha Pratim Sarkar","Team Jahirul",Khairul,"CS Tarikul",Waly,Mahbub,2022-04-22,2022-04-22,Done,2023-03-31,No,
Live,012104709,"The Sky Traders Private Limited",Active,Pre-paid,"NTTN, IIG","Category - A",,1,,Yes,"Tabassom Tamanna Haque","Team Abid",Mehedi,"CS Azim",Waly,Mahbub,2021-09-30,2021-09-01,Done,2023-03-27,No,
Live,012204714,"Three Star Broadband Network",Active,Post-paid,"NTTN, IIG","Category - C",,1,,No,"Md. Shamrat Shahriar","Team Ryhan",Anik,"CS Tarikul",Nayeemur,Monira,2021-09-04,2021-09-04,Done,2025-01-01,No,
Live,012206893,"Tilakpur Network",Active,Pre-paid,"NTTN, IIG","Category - C",,1,,No,"S.M. Tanvir Rahman","Team Jahirul",Sarwar,"CS Azim",Waly,Mahbub,2022-12-01,2022-12-01,Done,2024-03-11,No,
Live,012104823,"Time Technology",Active,Pre-paid,"NTTN, IIG",Divisional,1st,1,,Yes,"Tasnim Rahman Nafis","Team Sakib",Shareef,"CS Tarikul",Nayeemur,Mahbub,,2025-11-28,,,No,
Live,012207209,"TOA Online",Active,Pre-paid,NTTN,District,,1,,Yes,"Rubaet Bin Hasan","Team Jahirul",Azim,"CS Azim",Nayeemur,N/A,,,Done,2027-04-11,No,
Live,012003152,"Tomato Web (Pvt.) Ltd",Active,Post-paid,"NTTN, IIG",Nationwide,1st,1,,Yes,"Md. Mostafizur Rahman","Team Fahad",Shohag,"CS Mithun",Nayeemur,Monira,2013-04-17,2019-03-14,Done,2026-02-01,No,
Live,112203407,"Toron Limited",Active,Post-paid,NTTN,IIG,,0,,No,"Md. Abid Hasan","Team Abid",Naznin,"CS Shehave",Tanim,N/A,2018-10-17,,Done,2027-04-12,No,
Live,012004491,"Torque Bangla Info",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,No,"Md. Mahin Alam","Team Abid",Hasnat,"CS Azim",Ejaz,Tawhid,2025-03-13,2025-10-16,Done,2023-12-25,No,
Live,012418235,"Touch online",Active,Pre-paid,"NTTN, IIG",District,,0.89809968752058345,,Yes,"Tasnim Rahman Nafis","Team Sakib",Sarwar,"CS Azim",Waly,Monira,2024-10-12,2024-08-27,Done,2027-07-25,No,
Live,012106903,"Touhed Net",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,0,,No,"Md. Mahin Alam","Team Abid",Hasnat,"CS Azim",Nayeemur,Monira,,2026-03-28,,,No,
Live,012303144,"Triangle Services Limited",Active,Post-paid,"NTTN, IIG",Nationwide,1st,1,,Yes,"Kawsar Ahammed Siddiki","Team Israfil",Naznin,"CS Shehave",Ejaz,Aftab,2013-12-08,2014-11-22,Done,2026-12-25,No,
Live,012107181,"Trust Innovation Ltd.",Active,Pre-paid,"NTTN, IIG",Nationwide,,1,,Yes,"Md. Mustafijur Rahman Shishir","Team Mitul",Khairul,"CS Tarikul",Nayeemur,Monira,,2024-07-25,Done,2025-06-28,No,
Live,012518362,"TST Network",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,1,,Yes,"Tasnim Rahman Nafis","Team Sakib",Sarwar,"CS Azim",Nayeemur,Monira,,2026-03-08,,,No,
Live,012107178,"Tufan online",Active,Pre-paid,"NTTN, IIG",Upazila/Thana,,1,,Yes,"Rubaet Bin Hasan","Team Jahirul",Asif,"CS Shehave",Nayeemur,Mahbub,,2026-03-01,,,No,
Live,012207195,"Turag Net",Active,Pre-paid,IIG,"Category - A",,1,,Yes,"Md. Fazle Rabbi","Team Sujon",Asif,"CS Shehave",N/A,Mahbub,,2022-01-01,Done,2024-08-17,No,
Live,012618377,"UK Net",Active,Pre-paid,"NTTN, IIG","Category - A",,1,,No,"Md. Taher Bin Hossain","Team Israfil",Sarwar,"CS Azim",Nayeemur,Aftab,,2026-05-01,Done,2024-08-17,No,
Live,012204485,"Unified Core Ltd.",Active,Pre-paid,NTTN,Nationwide,1st,1,,Yes,"Jahirul Islam","Team Jahirul",Naznin,"CS Shehave",Ejaz,N/A,2019-01-31,,Expired,2028-04-22,No,
Live,012004572,"Unique Communication Services",Active,Pre+Post-paid,"NTTN, IIG",Divisional,,1,Yes,Yes,"Md. Mustafijur Rahman Shishir","Team Mitul",Ehsanul,"CS Mithun",Ejaz,Aftab,2019-11-14,2019-11-14,Done,2024-10-16,No,
Live,062003219,"Unique Infoway Limited",Active,Post-paid,"NTTN, ITC",IGW,,0,,Yes,"Mosabbir Hussain","Team Mosabbir",Hasnat,"CS Azim",Nayeemur,Jubayar,2012-09-20,2013-09-04,Done,2027-04-12,No,
Live,012204684,"Unique Net",Active,Pre-paid,"NTTN, IIG",District,,1,,No,"Abu Talha Shawon","Team Talha",Anik,"CS Tarikul",Nayeemur,Mahbub,2025-03-01,2025-04-08,Done,2026-10-28,No,
Live,022003270,"United Communication Services Ltd.",Active,Post-paid,NTTN,"Cable TV",,1,,No,"Abu Talha Shawon","Team Talha",Hasan,"CS Shehave",Nayeemur,N/A,2014-01-01,,WIP,2026-12-31,No,
Live,012207223,"Universal Friends Communication Network (ufc.net)",Active,Pre-paid,"NTTN, IIG","Category - B",,1,,Yes,"Md. Mezbah Uddin Chy","Team Sakib",Mehedi,"CS Azim",Waly,Mahbub,2022-03-13,2022-03-12,Done,2023-04-02,No,
Live,012207074,"Universe Link",Active,Pre-paid,"NTTN, IIG","Category - C",,1,,No,"Md. Mahin Alam","Team Abid",Hasnat,"CS Azim",Nayeemur,Monira,2021-12-01,2021-12-01,Done,2024-11-11,No,
Live,012204547,"U-Turn Technologies",Active,Post-paid,"NTTN, IIG",Divisional,Both,1,,Yes,"Ryhanul Islam Khan","Team Ryhan",Hasnat,"CS Azim",Nayeemur,Mahbub,2019-08-31,2022-09-16,Done,2024-04-06,No,
Live,012203100,"Valley International",Active,Post-paid,"NTTN, IIG",Divisional,,1,,Yes,Ashak-A-Mahbub,"Team Abid",Naznin,"CS Shehave",Waly,Aftab,2017-04-01,2016-08-21,Done,2026-02-07,No,
Live,012316058,"Velocity Internet",Active,Pre-paid,IIG,"Thana - ISP",,1,,No,"Tasnim Rahman Nafis","Team Sakib",Shareef,"CS Tarikul",N/A,Monira,,2023-08-30,Done,2023-07-11,No,
Live,112207204,"Velocity Networks Limited",Active,Post-paid,ITC,IIG,,1,,Yes,"Abu Talha Shawon","Team Talha",Shehave,"CS Shehave",N/A,Jubayar,,2022-02-16,Done,2027-04-11,No,
Live,012208280,"Venus IT",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,Ashak-A-Mahbub,"Team Abid",Ehsanul,"CS Mithun",Nayeemur,Monira,2024-01-18,2024-01-18,Done,2027-03-07,No,
Live,012317112,"Victorians Online",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,Yes,"Md. Taher Bin Hossain","Team Israfil",Hasnat,"CS Azim",Ejaz,Tawhid,2024-01-15,2024-01-15,Done,2024-11-11,No,
Live,112204814,"Virgo Communication Ltd",Active,Post-paid,"NTTN, ITC",IIG,,1,Yes,Yes,"Md. Abid Hasan","Team Abid",Shohag,"CS Mithun",Tanim,Jubayar,2021-11-28,2021-10-03,Done,2028-01-17,No,
Live,012204616,"Virtual Communications",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,Yes,"Md. Mostafizur Rahman","Team Fahad",Shareef,"CS Tarikul",Ejaz,Aftab,2024-09-27,2025-03-19,Done,2025-01-18,No,
Live,011803384,"Vision Blue Communication",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,No,"Md. Wahiduzzaman Shanto","Team Ryhan",Anik,"CS Tarikul",Ejaz,Mahbub,,2025-05-30,Done,2023-01-23,No,
Live,012204458,"Vision Technologies Limited",Active,Post-paid,"NTTN, IIG",Nationwide,,1,,Yes,"Jahirul Islam","Team Jahirul",Anik,"CS Tarikul",Tanim,Aftab,2018-07-01,2017-12-01,WIP,2028-03-04,No,
Live,012307054,"Volo Net",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,Yes,"Md.Israfil Khan","Team Israfil",Khairul,"CS Tarikul",Waly,Mahbub,2023-02-04,2023-02-01,Done,2028-03-10,No,
Live,012418207,"Web Connection",Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,Yes,"Md. Mostafizur Rahman","Team Fahad",Mehedi,"CS Azim",Waly,Tawhid,2024-05-01,2024-05-01,Done,2024-03-26,No,
Live,012204716,"Web Solution",Active,Pre-paid,IIG,"Category - A",,1,,Yes,"Nubuiya Mahfuz Naimee","Team Fahad",Khairul,"CS Tarikul",N/A,Mahbub,,2021-10-03,Done,2023-05-20,No,
Live,012314016,WEB71,Active,Pre-paid,"NTTN, IIG","Thana - ISP",,1,,No,"Md. Wahiduzzaman Shanto","Team Ryhan",Hasan,"CS Shehave",Ejaz,Monira,2023-07-10,2023-07-10,Done,2024-10-27,No,
Live,012206906,"Webex Broadband Internet",Active,Pre-paid,"NTTN, IIG","Category - C",,1,,No,"Md Mohsin Sujon","Team Sujon",Khairul,"CS Tarikul",Waly,Mahbub,,2021-12-30,Done,2023-07-15,No,
Live,012003055,"Weblink Communications Limited",Active,Post-paid,"NTTN, IIG",Nationwide,1st,1,,Yes,"Jahirul Islam","Team Jahirul",Tarikul,"CS Tarikul",Waly,Aftab,2016-07-01,2016-08-01,Done,2026-06-27,No,
Live,072204708,"Windstream Communication Ltd.",Active,Post-paid,NTTN,IIG,,1,,Yes,"Ryhanul Islam Khan","Team Ryhan",Azim,"CS Azim",Tanim,N/A,2021-09-25,2021-07-07,Done,2027-04-11,No,
Live,012317111,"WR Speed Online",Active,Pre-paid,NTTN,District,,1,,Yes,Ashak-A-Mahbub,"Team Abid",Naznin,"CS Shehave",Nayeemur,N/A,,,,,No,
Live,012003182,"Xenial Broadband",Active,Post-paid,NTTN,Divisional,,1,,Yes,"Syed Shihab Rahman","Team Abid",Naznin,"CS Shehave",Nayeemur,N/A,2013-11-26,,Done,2023-08-22,No,
Live,012204578,"Xplore Net BD",Active,Pre+Post-paid,"NTTN, IIG",Divisional,,1,Yes,Yes,"Kawsar Ahammed Siddiki","Team Israfil",Mithun,"CS Mithun",Ejaz,Aftab,2019-12-31,2019-12-30,Done,2024-08-24,No,
Live,011903117,"X-press Technologies Limited",Active,Post-paid,"NTTN, IIG",Nationwide,Both,1,,Yes,"MD. Abu  Sayeed","Team Mitul",Shareef,"CS Tarikul",Tanim,Aftab,2015-02-01,2014-10-01,Done,2026-06-27,No,
Live,012103333,"Yes Net",Active,Post-paid,"NTTN, IIG",District,,1,,No,"Md. Mezbah Uddin Chy","Team Sakib",Sarwar,"CS Azim",Nayeemur,Monira,2018-11-20,2018-11-17,Done,2023-11-05,No,
Live,012003363,"Your Net Communications",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,No,"Md Mohsin Sujon","Team Sujon",Anik,"CS Tarikul",Nayeemur,Aftab,2024-09-01,2024-09-01,Done,2023-01-31,No,
Live,012317104,"Zero Net",Active,Pre-paid,IIG,"Thana - ISP",,1,,No,"Tasnim Rahman Nafis","Team Sakib",Naznin,"CS Shehave",N/A,Monira,,2023-11-01,Done,2024-02-19,No,
Live,012004579,"Zero-4 Communication",Active,Pre-paid,"NTTN, IIG",Divisional,,1,,No,"Sadia Nowshin Farin","Team Talha",Khairul,"CS Tarikul",Tanim,Tawhid,2020-01-20,2020-06-04,Done,2024-11-27,No,
Discontinued,DISC-3159,"1 Asia Alliance Communications Ltd.",Barred,,"NTTN, ITC",IIG,,0,0,No,"MD. Abu  Sayeed","Team Mitul",Shareef,"CS Tarikul",N/A,N/A,,,,,No,2021-05-28
Discontinued,DISC-012518322,"A.S.N Internet Service Provider",Discontinued,,"NTTN, IIG",Upazila/Thana,,1,0,No,"Md. Mezbah Uddin Chy","Team Sakib",Khairul,"CS Tarikul",Ejaz,Monira,,,,,No,
Discontinued,DISC-3235,"Aamra Technologies Limited",Barred,,"NTTN, ITC",IIG,,1,0,Yes,"Mosabbir Hussain","Team Mosabbir",Shehave,"CS Shehave",,Jubayar,,,,,No,2023-12-19
Discontinued,DISC-7197,"Abeda Khatun Computer & IT Services",Barred,,"NTTN, IIG","Category - C",,1,0,No,"SK Sanaullah","Team Ryhan",Shohag,"CS Mithun",Waly,Mahbub,,,,,No,2023-02-28
Discontinued,DISC-4549,"ABS Online Service",Barred,,"NTTN, IIG",Divisional,,1,0,No,"MD. Abu  Sayeed","Team Mitul",Ehsanul,"CS Mithun",Shanto,Tawhid,,,,,No,2024-04-01
Discontinued,DISC-N/A,"ABSCO Ltd.",Discontinued,,IIG,,2nd,0.13996326919268035,0,No,"Kawsar Ahammed Siddiki","Team Rajib",Hasan,"CS Shehave",,,,,,,No,2015-08-31
Discontinued,DISC-3420,"Abuzz IT Limited",Discontinued,,NTTN,,2nd,0,"3 CHQ. Total worth of BDT 4.60 lacs",No,"MD. Abu  Sayeed","Team Mitul",Asif,"CS Shehave",,,,,,,No,2019-06-30
Discontinued,DISC-4562,"Agun Tech Limited",Barred,,"NTTN, IIG",Nationwide,,0,0,No,"MD. Abu  Sayeed","Team Mitul",Khairul,"CS Tarikul",N/A,Tawhid,,,,,No,2021-05-31
Discontinued,DISC-012104837,"Akbor Power Net",Discontinued,,IIG,"Thana - ISP",,,0,Yes,"Tabassom Tamanna Haque","Team Abid",Anik,"CS Tarikul",N/A,Monira,,,,,No,
Discontinued,DISC-012212724,"Alicon Network",Discontinued,,"NTTN, IIG","Thana - ISP",,1,0,Yes,"Rubaet Bin Hasan","Team Jahirul",Shohag,"CS Mithun",Waly,Aftab,,,,,No,
Discontinued,DISC-3086,"Angel Drops Ltd.",Discontinued,,"NTTN, IIG",Nationwide,Both,5.685744843673534E-2,0,No,"Rubaiyat Rahman","Team Ridwan",Azim,"CS Azim",,,,,,2023-11-22,No,2019-09-30
Discontinued,DISC-N/A,"Anowar Enterprise",Discontinued,,NTTN,,,0,"1 CHQ total worth of 50k",No,"Md.Mominul Islam","Team Fahad",Shohag,"CS Mithun",,,,,,,No,2015-06-30
Discontinued,DISC-N/A,"Arena Infotech Ltd.",Discontinued,,NTTN,"Central Zone Licenses",,0,0,No,"Ryhanul Islam Khan","Team Ryhan",Hasan,"CS Shehave",,,,,,2017-02-27,No,2012-09-30
Discontinued,DISC-N/A,"Arrti Net",Discontinued,,IIG,Category-C,1st,0,0,No,"Md.Mominul Islam","Team Fahad",Shohag,"CS Mithun",,,,,,2020-02-17,No,2014-05-20
Discontinued,DISC-3075,"Augere Wireless Broadband Bangladesh Limited",Discontinued,,"NTTN, IIG",,Both,0.12342284623209761,"1 CHQ total worth of 3.50 lac which expired Februray 2020",No,"Md. Sakib Aziz","Team Sakib",Anik,"CS Tarikul",,,,,,,No,2018-09-30
Discontinued,DISC-9472,"Azmiri Cable Network",Discontinued,,NTTN,"Cable TV",,1,0,No,"Md. Shahinur Islam Saju","Team Mosabbir",Mehedi,"CS Azim",Waly,,,,,,No,2022-12-01
Discontinued,DISC-3160,"Bangla Phone Ltd.",Discontinued,,"NTTN, IIG",,Both,8.9767938303764338E-7,0,Yes,"Md. Abid Hasan","Team Abid",Shareef,"CS Tarikul",,,,,,2019-04-09,No,2018-09-30
Discontinued,DISC-3057,"Banglalion Communications Ltd.",Barred,,NTTN,,,3.86711984538151E-2,"1 CHQ total worth of 50k",Yes,"MD. Abu  Sayeed","Team Mitul",Hasan,"CS Shehave",,,,,,,No,2019-12-31
Discontinued,DISC-12747,"Barisal Cyber Link",Discontinued,,NTTN,"Category - B",,1,0,No,"K.M. Mazharul Islam","Team Mosabbir",Khairul,"CS Tarikul",Waly,Mahbub,,,,,No,2023-04-01
Discontinued,DISC-3416,"Bcs Net",Barred,,"NTTN, IIG",Divisional,Both,#DIV/0!,0,No,"Jibeshwar Purakayastha","Team Talha",Shareef,"CS Tarikul",Shanto,Tawhid,,,,,Yes,2021-01-20
Discontinued,DISC-3240,"BD Link Communication Ltd.",Discontinued,,NTTN,ICX,,0,0,Yes,"Abu Talha Shawon","Team Talha",Tarikul,"CS Tarikul",Tanim,N/A,,,,,No,2023-07-31
Discontinued,DISC-4576,"Bismillah Telecom",Barred,,NTTN,Divisional,,0,0,Yes,"Md Mohsin Sujon","Team Sujon",Hasan,"CS Shehave",Shanto,N/A,,,,,No,2021-03-28
Discontinued,DISC-3445,"Blue Net",Barred,,"NTTN, IIG","South-East Zone",Both,0,0,No,"Mollick Tanzim Akhtar","Team Mosabbir",Mehedi,"CS Azim",,,,,,2023-05-29,No,2020-03-29
Discontinued,DISC-4511,"Brother's Online BD",Barred,,"NTTN, IIG",Divisional,Both,1,"1 CHQ worth of BDT 1.30 lac & 1 UDC worth of BDT 4.1 lacs.  Client paid the same amount in Cash.",No,"S.M. Tanvir Rahman","Team Jahirul",Shohag,"CS Mithun",,Tawhid,,,,,No,2022-11-01
Discontinued,DISC-012104629,"C&C Communication",Discontinued,,IIG,Upazila/Thana,,1,0,No,"Syed Shihab Rahman","Team Abid",Anik,"CS Tarikul",Nayeemur,Monira,,,,,No,
Discontinued,DISC-N/A,"Cable Entertainment Ltd",Discontinued,,NTTN,,,0,0,No,"Md.Israfil Khan","Team Israfil",Khairul,"CS Tarikul",,,,,,,No,2015-12-31
Discontinued,DISC-012312886,"Central Net Broadband Network",Barred,,"NTTN, IIG",Divisional,,0,0,No,"Asif Ahamed Dipu","Team Ryhan",Asif,"CS Shehave",Nayeemur,Monira,,,,,No,2026-04-30
Discontinued,DISC-012518325,"Chouddagram Broadband",Discontinued,,"IIG, NTTN",Upazila/Thana,,1,0,No,"Md.Noor Hossain","Team Israfil",Khairul,"CS Tarikul",Ejaz,Aftab,,,,,No,
Discontinued,DISC-3184,"Communication One Pvt. Ltd",Discontinued,,NTTN,,,0,0,No,"Syed Shihab Rahman","Team Rajib",Mehedi,"CS Azim",,,,,,,No,2019-11-30
Discontinued,DISC-N/A,"CPM Blue Online (Pvt.) Ltd.",Discontinued,,NTTN,,,9.2412465463106039E-2,0,No,"Partha Pratim Sarkar","Team Ridwan",Shareef,"CS Tarikul",,,,,,,No,2015-08-31
Discontinued,DISC-012104702,"Cue Club Technology",Discontinued,,"NTTN, IIG",District,,1,0,No,"Mosabbir Hussain","Team Mosabbir",Shohag,"CS Mithun",Waly,Monira,,,,,No,2024-08-31
Discontinued,DISC-3164,"Cyber Communication",Discontinued,,"NTTN, IIG","Central Zone",Both,0.12988337163615385,0,No,"Md.Israfil Khan","Team Israfil",Shohag,"CS Mithun",,,,,,2023-09-03,No,2018-12-31
Discontinued,DISC-012103375,"Daulatpur Online",Barred,,"NTTN, IIG",Divisional,,1,0,Yes,"SK Sanaullah","Team Ryhan",Shareef,"CS Tarikul",Nayeemur,Mahbub,,,,,No,2026-04-30
Discontinued,DISC-N/A,"Digital Operating Technologies Ltd",Discontinued,,NTTN,,,0,0,No,"K.M. Mazharul Islam","Team Mosabbir",Tarikul,"CS Tarikul",,,,,,,No,2016-01-31
